Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K)
0.962160552,3653.250499,8.203372598,301.6558874
0.80082864,2997.410423,8.005504003,298.0990354
0.842006812,3296.689287,8.100673998,299.3020144
0.935681167,3553.149612,8.175589704,301.1267961
0.924655575,3318.157657,8.107164985,300.5810761
0.929898447,2972.68558,7.997221059,300.0283508
0.73014973,3256.195255,8.088314693,297.3513269
0.716624272,2720.229451,7.908471513,296.0856922
0.603219735,3676.513158,8.209720071,295.5251288
0.590830217,3655.433872,8.203970072,295.2221908
0.645803777,3980.397217,8.289136897,296.8574348
0.581620925,3436.021918,8.142069662,294.6742188
0.751243813,3166.202568,8.060288221,297.5678776
0.614165531,2937.479944,7.985307331,294.5065143
0.565739615,3461.642009,8.149498325,294.3547838
0.706941494,3858.691494,8.258083414,297.8753792
0.552357368,3838.010265,8.252709351,294.6124293
0.683161977,2714.88995,7.906506697,295.4488843
0.643057067,3968.981373,8.28626476,296.7856387
0.924943523,3487.056487,8.156813246,300.8668735
0.766091083,3638.656203,8.199369717,298.6081942
0.718545939,3097.868232,8.038469487,296.8595113
0.683243908,3340.589726,8.113902635,296.6229031
0.592969943,3729.66158,8.224072779,295.3804903
0.922546906,3103.666672,8.040339489,300.1698741
0.755726542,3359.906201,8.119668336,297.9811971
0.62740411,3478.37365,8.154320122,295.731715
0.787086826,2712.359938,7.905574361,297.2998994
0.836947871,2954.572377,7.991109208,298.5990918
0.889820849,3946.431635,8.280567066,301.0481433
0.670923267,3736.945562,8.226023862,297.0094431
0.500050863,3273.885165,8.093732682,292.4440633
0.571347192,3541.121682,8.172198815,294.6090029
0.68131699,2785.445449,7.932163085,295.5596475
0.832482449,2782.728828,7.931187318,298.1853562
0.501459409,3405.737826,8.133216884,292.6987883
0.882400249,3754.579695,8.230731626,300.6572974
0.808923303,3469.567972,8.151785361,299.0602014
0.979296889,3278.305299,8.095081891,301.2764838
0.562512044,3313.87047,8.105872112,294.038108
0.700228096,2754.971319,7.921162311,295.8551056
0.722811262,3656.294115,8.204205377,297.868079
0.750968459,3696.299456,8.215087451,298.4327941
0.537056912,2771.047988,7.926980863,292.4363585
0.609999662,3968.044115,8.286028586,296.0923468
0.825320045,3006.491489,8.00852906,298.5137528
0.881322363,3592.939004,8.186725811,300.3934568
0.865154899,3327.969054,8.110117503,299.7148003
0.536608802,3987.977258,8.291039428,294.445642
0.688157288,2838.572653,7.951056618,295.7977154
0.62527042,2781.540657,7.930760246,294.431577
0.991092491,2797.551562,7.936499871,300.5251358
0.871242078,2724.837409,7.910164039,298.6651632
0.96758951,2840.416957,7.951706136,300.2940464
0.596731472,3527.823547,8.168436401,295.1551435
0.898727109,3685.074097,8.212045912,300.7960956
0.938834774,2878.651319,7.965077171,299.9705807
0.924795508,3152.727849,8.056023341,300.2917776
0.955045453,3640.256805,8.199809509,301.5367382
0.79160137,3261.925517,8.090072949,298.4259961
0.773322466,3580.058071,8.1831343,298.641366
0.952001849,3856.947679,8.257631393,301.8200785
0.904887113,3674.696045,8.209225699,300.871108
0.50812065,2900.279172,7.972562278,291.9764068
0.690801616,2999.223675,8.006108759,296.1600686
0.998706346,3962.322466,8.284585614,302.611879
0.698077593,3926.426982,8.275485126,297.8056345
0.535566019,3807.515484,8.244732151,294.1666501
0.860192146,3409.905444,8.134439841,299.776193
0.916099113,3461.765258,8.149533928,300.6978282
0.91556896,3453.039281,8.147010073,300.6758363
0.641451274,3215.831932,8.075841369,295.5828333
0.628868195,3167.197821,8.060602508,295.2384993
0.553929526,2811.968243,7.941639959,292.9193718
0.794335607,3445.425046,8.144802556,298.7802774
0.518533819,3259.99059,8.089479588,292.8903408
0.552130947,2833.872043,7.949399269,292.9209204
0.522666431,3213.686088,8.075173871,292.9137477
0.526787967,3061.785654,8.026753572,292.7458348
0.822771274,3277.337386,8.094786599,298.9629066
0.71182214,3633.721802,8.198012692,297.6317661
0.547846021,3122.00431,8.046230482,293.362616
0.611931058,3866.656691,8.260145509,295.9911913
0.690504593,2741.079677,7.916107164,295.6433647
0.665364809,3835.450438,8.252042161,297.0443965
0.872327169,3896.564954,8.267850663,300.7127222
0.542402378,3495.258521,8.159162621,293.8602715
0.65368916,3373.590564,8.123732905,296.0982706
0.908184515,2871.268389,7.962509159,299.5157464
0.613172825,3679.814625,8.210617656,295.744097
0.850341836,2915.328599,7.977737819,298.7323733
0.817566741,3123.416961,8.046682861,298.6062485
0.542601848,3422.183857,8.138034181,293.7481388
0.805557256,2853.88477,7.956436422,297.8965951
0.731023202,3458.389893,8.148558411,297.70565
0.751463273,3392.439615,8.129304592,297.9608418
0.803018778,2913.732523,7.977190192,297.9735933
0.598960579,3378.464847,8.125176698,294.9633688
0.711684022,3458.999827,8.148734759,297.3537941
0.629788352,2853.137624,7.956174588,294.6692896
0.894541592,3494.375979,8.158910092,300.4342869
0.790241585,2869.076702,7.96174555,297.6741036
0.9350244,2865.504671,7.960499764,299.8902852
0.998377383,3268.85345,8.092194575,301.5172535
0.838517662,3690.637173,8.213554398,299.8833685
0.833948629,3152.712202,8.056018378,298.9214631
0.711198119,3097.484681,8.038345668,296.7238772
0.57495393,2729.271096,7.911789855,293.2338182
0.828407863,3096.636955,8.038071948,298.7313224
0.984248925,3130.409078,8.048918971,301.0798264
0.527921308,3040.844945,8.019890698,292.7353491
0.512322323,3231.604085,8.080733914,292.6857382
0.510992148,3083.384617,8.033783174,292.3910574
0.667336186,3861.36654,8.258776426,297.1205562
0.939487782,3252.686106,8.087236428,300.6792735
0.837610595,2853.020693,7.956133604,298.4094406
0.883004146,3485.143525,8.156264506,300.2468807
0.817683097,3332.765594,8.111557747,298.9757324
0.928033863,3955.92535,8.282969822,301.6220456
0.607232183,3590.724653,8.186109314,295.4810214
0.843607065,3024.781485,8.014594131,298.8378669
0.941970597,3631.640428,8.197439734,301.3395545
0.682721684,3943.246173,8.279759565,297.5364308
0.689704714,3643.890382,8.200807176,297.2320783
0.569034986,3036.23623,8.018373945,293.6995139
0.666232798,3024.69182,8.014564488,295.733807
0.664914837,2836.447837,7.950307787,295.3442715
0.777303944,3374.396978,8.123971914,298.3767255
0.957476787,3452.176017,8.146760041,301.2702363
0.99283261,3985.968632,8.290535631,302.5663768
0.893609418,3438.21008,8.142706289,300.3287859
0.517027489,3737.656981,8.226214218,293.6070936
0.805109365,2732.976052,7.913146423,297.6412374
0.572309086,2958.724906,7.99251368,293.6289513
0.67541778,3832.614077,8.251302376,297.2373924
0.759674315,3914.072981,8.272333794,298.9040613
0.554979992,3815.426703,8.246807786,294.6417378
0.568630799,2873.789804,7.963386927,293.3814661
0.596485496,3029.389798,8.016116491,294.2995154
0.741082044,3552.854244,8.175506572,298.0366837
0.561868575,3872.029442,8.261534052,294.8834765
0.863069856,3956.788272,8.283187933,300.6566007
0.562905695,3573.173382,8.181209382,294.4649262
0.925015726,3744.753328,8.228111027,301.2704326
0.545315356,3354.647941,8.118102108,293.7024626
0.785919217,3216.97865,8.076197891,298.2524617
0.744981952,3684.444078,8.211874932,298.3092286
0.714274397,3046.93896,8.021892746,296.6874897
0.69673694,3802.155984,8.243323549,297.6019586
0.841748629,3933.577997,8.277304722,300.2912843
0.959249835,3681.463277,8.211065582,301.6589144
0.721287619,3027.409178,8.015462476,296.7793273
0.95020661,3655.590326,8.204012871,301.4927386
0.866831704,2913.615045,7.977149873,298.9828979
0.890528319,3908.644005,8.270945791,301.0048585
0.545205646,2938.2843,7.985581119,292.9606412
0.959694217,2883.194791,7.966654261,300.2713792
0.73031123,3568.087164,8.179784923,297.8676744
0.616889012,3825.658026,8.249485764,296.0380398
0.55703181,3426.4248,8.139272664,294.0962264
0.56750305,2907.069769,7.974900901,293.4204788
0.800047513,3892.165198,8.266720888,299.5581604
0.568414219,3184.755714,8.066130866,293.9524217
0.832410557,2863.185226,7.959689999,298.347621
0.735132571,3143.169516,8.05298697,297.2414175
0.894044287,3924.577449,8.275013968,301.0801119
0.993393546,3151.841415,8.055742137,301.242093
0.622230083,3182.070672,8.065287419,295.1262149
0.792123397,3178.22659,8.064078644,298.2875879
0.79716906,3708.066494,8.218265859,299.2397254
0.857951091,3395.771005,8.130286114,299.718119
0.892291712,3705.69484,8.217626061,300.731895
0.95525715,3671.691864,8.208407833,301.5882609
0.986027156,3140.99835,8.052295974,301.123205
0.824169112,3175.581034,8.063245897,298.8065702
0.912534713,3873.077039,8.261804571,301.2787726
0.636466848,2889.62879,7.968883326,294.8787067
0.703604519,3920.478085,8.273968886,297.9011317
0.668551741,3454.985505,8.147573541,296.5261441
0.88728008,2763.205146,7.92414657,298.9868064
0.581442376,3278.069494,8.095009959,294.4083867
0.505631952,3400.404037,8.131649538,292.7974318
0.663953899,2978.501332,7.999175544,295.6020815
0.507163794,3732.302605,8.224780643,293.3491871
0.831979683,3919.746417,8.273782241,300.1166095
0.511128704,3931.299881,8.276725409,293.7345893
0.605748524,3563.030046,8.178366598,295.406114
0.597611555,2879.766058,7.96546434,294.038968
0.693605458,3109.860727,8.042333222,296.417817
0.724071509,3475.793507,8.153578079,297.6079816
0.68670804,3677.380829,8.209956047,297.2257589
0.558231404,3814.004366,8.246434931,294.7158281
0.768230189,3700.032553,8.216096897,298.7385732
0.85627026,3319.784166,8.10765505,299.5640381
0.50785398,3508.239188,8.162869535,293.0264927
0.798728,3018.318335,8.012455113,298.1039767
0.927260567,2795.099173,7.935622867,299.636435
0.673922773,3667.783008,8.207342674,296.9642528
0.590968898,3231.151374,8.080593815,294.539629
0.779948707,3293.37755,8.099668928,298.2844989
0.998881051,2870.871295,7.96237085,300.7786763
0.890420685,3076.862228,8.0316656,299.6501386
0.588991878,3549.609229,8.1745928,295.0188848
0.718334424,3448.639704,8.145735144,297.4593468
0.758493943,2836.547703,7.950342994,297.069661
0.716081685,3787.089461,8.239353051,297.9406006
0.7023726,2972.066437,7.99701276,296.3262338
0.887523304,3536.984981,8.171029943,300.3980836
0.958187091,3491.055624,8.157959441,301.3436485
0.900793055,2828.323136,7.947439284,299.3208726
0.747599198,3192.576223,8.068583463,297.5507478
0.802156598,3579.330481,8.182931045,299.1241865
0.765261972,3938.778655,8.278625968,299.035961
1.0393,86.01,4.454463569,273.7
1.039269158,122,4.804021045,276.5
1.039269158,177.05,5.176432179,279.3
1.039269158,243.77,5.496225158,282
1.039269158,200,5.298317367,273.93
1.519157749,239.5,5.478553417,275.5
1.519157749,290.1,5.670225691,277.16
1.519157749,347.1,5.849612923,278.7
1.519157749,380,5.940171253,279.49
1.519157749,454,6.118097198,280.71
1.519157749,507.6,6.229693736,281.46
1.519157749,565.6,6.337887115,282.41
1.519157749,648,6.473890696,283.32
1.519157749,725.2,6.586447479,283.26
1.519157749,49,3.891820298,275.98
1.521740421,44,3.784189634,275.21
1.521319986,115,4.744932128,279.71
1.520959613,155,5.043425117,281.09
1.520599241,240,5.480638923,283.71
1.520419054,189,5.241747015,281.82
1.519938557,278,5.627621114,283.76
1.519908526,103,4.634728988,278.04
1.519848464,52,3.951243719,273.98
1.519788402,120,4.787491743,275.37
1.519608215,110,4.700480366,276.48
0.698586469,174.99,5.164728829,279.43
0.688932689,75,4.317488114,273.82
0.679278909,227.99,5.429301768,280.93
0.679278909,181.99,5.203951741,278.32
0.65031757,210.99,5.351810739,278.87
0.64066379,256.99,5.549037174,280.37
0.64066379,440.01,6.086797454,283.48
0.64066379,98,4.584967479,273.93
0.63101001,316.99,5.758870228,281.71
0.63101001,460.99,6.133376351,283.71
0.63101001,117.99,4.770599875,273.82
0.621356231,166.99,5.11793393,276.26
0.611702451,618.99,6.428089117,284.82
0.606875561,514.89,6.243953286,277.15
1.412966172,290.08,5.670156747,273.56
1.326082154,333.59,5.809912694,274
1.326082154,350.84,5.860330279,274.41
1.326082154,377.1,5.932510404,275.36
1.326082154,377.1,5.932510404,276
1.326082154,435.11,6.075598873,277.1
1.326082154,507.63,6.229752836,279.06
1.326082154,493.13,6.200772831,278.3
1.326082154,725.19,6.586433689,281.46
1.326082154,741.44,6.608594241,281.51
1.326082154,406.11,6.006624059,277.15
1.171621678,258.16,5.553579548,273.5
1.036468761,265.41,5.5812758,274.2
1.036468761,297.32,5.694809,275.2
1.036468761,307.47,5.728377522,275.6
1.036468761,319.08,5.765441855,275.7
1.036468761,348.09,5.852461067,276.8
1.036468761,409.73,6.015498406,278.4
1.036468761,413.5,6.024657514,278.7
1.036468761,478.76,6.171199428,279.5
1.036468761,486.01,6.1862292,279.7
1.036468761,488.79,6.191932949,280.1
1.036468761,639.61,6.460858616,281.8
1.036468761,725.19,6.586433689,283
1.036468761,735.34,6.600332977,283.1
1.036468761,362.61,5.893327877,277.15
1.017161201,217.56,5.382474675,273.56
0.939930963,290.08,5.670156747,275.86
0.939930963,377.1,5.932510404,277.96
0.939930963,507.63,6.229752836,280.16
0.939930963,342.29,5.835658331,277.15
0.901315844,885.7,6.786378293,273.4
0.331670003,928.5,6.833570381,274.5
0.331670003,928.5,6.833570381,275.4
0.393858129,885.7,6.786378293,276.5
0.414587504,899.2,6.801505479,276
0.456046255,855.15,6.751276892,273.9
0.51823438,855.15,6.751276892,276
0.538963756,855.15,6.751276892,274.7
0.538963756,870.15,6.768665611,276.9
0.559693131,913.74,6.817546067,277.8
0.601151881,928.5,6.833570381,278.6
0.621881256,928.5,6.833570381,278.1
0.621881256,928.5,6.833570381,278.4
0.621881256,768.24,6.644102184,280.1
0.978546082,813.19,6.700964785,281.1
0.96477632,110.03,4.700753056,273.7
1.212530304,158.05,5.062911439,276.5
1.212530304,227.05,5.425170258,279.3
1.212530304,323.09,5.777930922,282
1.212530304,240.76,5.483800587,277.18
0.766222989,356.94,5.8775677,280.56
0.766222989,492.68,6.199859876,283.21
0.766222989,1050.21,6.956745423,288.62
0.766222989,221.91,5.402271894,281.08
0.65191039,389.27,5.96427319,285.12
0.65191039,847.16,6.741889579,291.29
0.65191039,198.05,5.288519524,273.7
1.364838057,271.07,5.60237709,276.5
1.364838057,372.1,5.919162635,279.3
1.364838057,509.13,6.232703387,282
1.364838057,194.05,5.268115858,273.7
1.436436873,267.08,5.587548239,276.5
1.436436873,367.09,5.90560705,279.3
1.436436873,503.15,6.220888336,282
1.436436873,258.16,5.553579548,273.5
1.069967377,333.59,5.809912694,274
0.726003203,265.41,5.5812758,274.2
1.069291612,297.32,5.694809,275.2
1.065719713,307.47,5.728377522,275.6
1.065333562,319.08,5.765441855,275.7
1.062630504,377.1,5.932510404,276
0.706212955,348.09,5.852461067,276.8
1.055679783,435.11,6.075598873,277.1
0.691346134,493.13,6.200772831,278.3
0.673872793,409.73,6.015498406,278.4
1.049887515,413.5,6.024657514,278.7
1.040330273,478.76,6.171199428,279.5
1.036275685,488.79,6.191932949,280.1
1.032607249,639.61,6.460858616,281.8
1.032414173,725.19,6.586433689,283
1.030869569,735.34,6.600332977,283.1
1.020829638,189.99,5.246971439,273.9
1.101052547,200.14,5.299017122,274.3
1.097191036,188.54,5.239310186,274.6
0.801881912,223.36,5.40878482,275.1
1.093426061,233.51,5.453224903,275.4
1.089178398,246.56,5.507605372,275.5
1.088502634,253.81,5.536585956,275.6
1.088116483,217.56,5.382474675,275.6
0.795510418,262.52,5.57032727,275.9
1.083675744,266.87,5.586761648,276.1
1.081938064,316.18,5.756311672,276.9
1.075759644,268.32,5.592180298,277.5
0.782477815,362.59,5.893272719,277.7
1.069098536,326.33,5.787909139,279.1
0.772244808,398.86,5.988610478,280.6
0.768286759,507.63,6.229752836,280.6
1.040330273,580.15,6.363286691,281.2
1.014651219,435.11,6.075598873,281.6
0.764811398,522.14,6.257935751,282.9
0.762301415,739.69,6.60623118,283.2
0.995826348,322,5.774551546,274
0.673872793,509,6.232448017,279.06
0.673872793,695,6.543911846,284.12
0.673872793,882,6.782192056,289.18
0.673872793,1068,6.97354302,294.24
0.673872793,1255,7.134890852,299.3
0.673872793,1441,7.273092596,304.36
0.673872793,1628,7.395107547,309.42
0.673872793,1814,7.503289631,314.48
0.673872793,2000,7.60090246,319.55
0.673872793,161,5.081404365,274.7
0.995826348,365,5.899897354,279.9
0.995826348,570,6.345636361,285.09
0.995826348,774,6.651571874,290.29
0.995826348,979,6.886531643,295.49
0.995826348,1182,7.074963198,300.68
0.995826348,1387,7.23489842,305.88
0.995826348,1591,7.372118028,311.08
0.995826348,1796,7.493317249,316.28
0.995826348,2000,7.60090246,321.47
0.995826348,377,5.932245187,276
0.746855368,558,6.324358962,280.93
0.746855368,738,6.603943825,285.86
0.746855368,918,6.822197391,290.79
0.746855368,1099,7.002155954,295.72
0.746855368,1279,7.153833802,300.65
0.746855368,1459,7.285506549,305.58
0.746855368,1639,7.401841579,310.51
0.746855368,1820,7.50659178,315.44
0.746855368,2000,7.60090246,320.37
0.746855368,261,5.564520407,273.5
1.036468761,454,6.118097198,277.6
1.036468761,647,6.472346295,281.7
1.036468761,840,6.733401892,285.8
1.036468761,1034,6.941190055,289.9
1.036468761,1227,7.112327445,294
1.036468761,1420,7.258412151,298.1
1.036468761,1613,7.385851078,302.2
1.036468761,1807,7.499423291,306.3
1.036468761,2000,7.60090246,310.4
1.036468761,86,4.454347296,273.7
0.988463027,299,5.700443573,278.12
0.988463027,511,6.23636959,282.54
0.988463027,724,6.584791392,286.96
0.988463027,937,6.842683282,291.38
0.988463027,1149,7.046647278,295.8
0.988463027,1362,7.216709487,300.22
0.988463027,1575,7.362010551,304.64
0.988463027,1787,7.488293515,309.06
0.988463027,2000,7.60090246,313.48
0.988463027,110,4.700480366,273.7
1.222079631,320,5.768320996,278.08
1.222079631,530,6.272877007,282.46
1.222079631,740,6.606650186,286.84
1.222079631,950,6.856461985,291.22
1.222079631,1160,7.056175284,295.6
1.222079631,1370,7.222566019,299.98
1.222079631,1580,7.365180126,304.36
1.222079631,1790,7.489970899,308.74
1.222079631,2000,7.60090246,313.12
1.222079631,198,5.288267031,273.7
1.39440368,398,5.986452005,278.01
1.39440368,598,6.393590754,282.32
1.39440368,798,6.682108597,286.63
1.39440368,999,6.906754779,290.94
1.39440368,1199,7.089243155,295.25
1.39440368,1399,7.243512975,299.56
1.39440368,1599,7.377133713,303.87
1.39440368,1799,7.494986234,308.18
1.39440368,2000,7.60090246,312.49
1.39440368,194,5.267858159,273.7
1.440449575,395,5.978885765,278
1.440449575,595,6.388561406,282.3
1.440449575,796,6.679599186,286.6
1.440449575,997,6.90475077,290.9
1.440449575,1197,7.087573706,295.2
1.440449575,1398,7.242797923,299.5
1.440449575,1598,7.376508126,303.8
1.440449575,1799,7.494986234,308.1
1.440449575,2000,7.60090246,312.4
1.440449575,261,5.564520407,273.5
1.036468761,454,6.118097198,277.6
1.036468761,647,6.472346295,281.7
1.036468761,840,6.733401892,285.8
1.036468761,1034,6.941190055,289.9
1.036468761,1227,7.112327445,294
1.036468761,1420,7.258412151,298.1
1.036468761,1613,7.385851078,302.2
1.036468761,1807,7.499423291,306.3
1.036468761,2000,7.60090246,310.4
1.036468761,189,5.241747015,273.9
1.036468761,390,5.966146739,277.14
1.036468761,591,6.381816017,280.38
1.036468761,793,6.675823222,283.62
1.036468761,994,6.901737207,286.86
1.036468761,1195,7.085901464,290.1
1.036468761,1396,7.241366283,293.34
1.036468761,1598,7.376508126,296.58
1.036468761,1799,7.494986234,299.82
1.036468761,2000,7.60090246,303.06
1.036468761,1416,7.255591274,276.06
1.094908695,1480,7.299797367,276.3
1.094908695,1545,7.342779189,276.55
1.094908695,1609,7.383368147,276.8
1.094908695,1673,7.422373701,277.05
1.094908695,1738,7.460490306,277.3
1.094908695,1802,7.496652438,277.54
1.094908695,1866,7.531552381,277.79
1.094908695,1931,7.565793282,278.04
1.094908695,2000,7.60090246,278.3
1.094908695,494,6.202535517,280.92
1.4222338,662,6.495265556,282.95
1.4222338,829,6.720220155,284.99
1.4222338,997,6.90475077,287.02
1.4222338,1164,7.059617628,289.06
1.4222338,1332,7.194436851,291.09
1.4222338,1499,7.312553498,293.13
1.4222338,1667,7.418780883,295.16
1.4222338,1834,7.514254653,297.2
1.4222338,2000,7.60090246,299.22
1.4222338,1403,7.24636808,282.46
0.854207111,1469,7.292337176,282.77
0.854207111,1535,7.33628566,283.08
0.854207111,1602,7.379008128,283.39
0.854207111,1668,7.419380583,283.7
0.854207111,1734,7.458186157,284.01
0.854207111,1801,7.496097345,284.32
0.854207111,1867,7.532088144,284.63
0.854207111,1933,7.566828479,284.94
0.854207111,2000,7.60090246,285.25
0.854207111,1590,7.371489295,283.37
0.84594339,1636,7.400009517,283.58
0.84594339,1681,7.427144133,283.79
0.84594339,1727,7.454141078,284
0.84594339,1772,7.479864131,284.21
0.84594339,1818,7.505492275,284.42
0.84594339,1863,7.529943371,284.63
0.84594339,1909,7.554334824,284.84
0.84594339,1954,7.577633833,285.05
0.84594339,2000,7.60090246,285.26
0.794204212,2725.124,7.910269211,297.3086
0.794204212,2656.269,7.884677786,297.174
0.794204212,2587.415,7.858414587,297.037
0.794204212,2518.653,7.831479514,296.8975
0.794204212,2449.986,7.803837589,296.7554
0.794204212,2381.418,7.775451388,296.6104
0.794204212,2312.956,7.746281639,296.4625
0.794204212,2244.603,7.716283947,296.3115
0.794204212,2176.367,7.685412252,296.1569
0.794204212,2108.253,7.653614921,295.9987
0.794204212,2040.269,7.620836941,295.8364
0.794204212,1972.422,7.587017508,295.6698
0.794204212,1904.721,7.55209082,295.4984
0.794204212,1837.175,7.515984345,295.3217
0.794204212,1820.093,7.506642878,295.2761
0.794204212,1811.306,7.501803411,295.2525
0.794204212,1809.096,7.500582552,295.2465
0.794204212,1808.645,7.500333225,295.2453
0.794204212,1806.876,7.499354666,295.2417
0.794204212,1805.767,7.498740711,295.2393
0.794204212,1803.504,7.497486718,295.2342
0.794204212,1798.901,7.494931202,295.2238
0.794204212,1789.42,7.489646824,295.2023
0.794204212,1769.58,7.478497509,295.1566
0.794204212,1727.56,7.454465287,295.0567
0.794204212,1639.059,7.401877576,294.8309
0.794204212,1554.684,7.349027589,294.5942
0.794204212,1475.896,7.297020542,294.3514
0.794204212,1399.537,7.243896747,294.0934
0.794204212,1324.378,7.188698194,293.815
0.794204212,1249.867,7.130792425,293.5119
0.794204212,1184.981,7.07748202,293.2231
0.794204212,1119.997,7.021081286,292.908
0.794204212,1055.408,6.961682701,292.5659
0.794204212,991.2271,6.898943671,292.1936
0.794204212,927.4972,6.832489776,291.788
0.794204212,864.2668,6.761881517,291.3448
0.794204212,801.5922,6.6866,290.8597
0.794204212,739.539,6.606027019,290.3269
0.794204212,678.1846,6.519419522,289.7401
0.794204212,617.621,6.425875001,289.0914
0.794204212,557.958,6.324283691,288.3711
0.794204212,499.3286,6.213264396,287.5676
0.794204212,441.8947,6.091071618,286.6664
0.794204212,385.8558,5.955463725,285.649
0.794204212,331.4603,5.803508044,284.4924
0.794204212,279.0204,5.631284897,283.1667
0.794204212,228.933,5.433429384,281.6328
0.794204212,181.7065,5.202392748,279.8395
0.794204212,137.9942,4.927211655,277.7181
0.794204212,98.6308,4.591383586,275.1763
0.794204212,79.85525,4.380215621,273.6156
0.794204212,74.53891,4.311321271,273.1138
0.794204212,74.53891,4.311321271,273.1138
0.794204212,73.88584,4.302521199,272.9543
0.794204212,73.66424,4.299517471,272.8839
0.794204212,73.2276,4.293572399,272.7445
0.794204212,72.36158,4.281675496,272.466
0.794204212,70.65821,4.257854309,271.9099
0.794204212,67.36335,4.210101101,270.8013
0.794204212,61.20002,4.114147516,268.5986
0.794204212,50.42152,3.920418068,264.2512
0.794204212,41.38835,3.72299944,259.9552
0.794204212,33.76463,3.519413805,255.6627
0.794204212,27.3664,3.309315984,251.3747
0.794204212,22.02746,3.092289857,247.0913
0.794204212,17.59994,2.867895493,242.8125
0.794204212,13.95263,2.635668021,238.5382
0.808512206,2647.555,7.881391852,296.2776
0.808512206,2578.802,7.855080229,296.1433
0.808512206,2510.05,7.828057952,296.0065
0.808512206,2441.395,7.800324876,295.8673
0.808512206,2372.84,7.771842829,295.7255
0.808512206,2304.391,7.742571712,295.5809
0.808512206,2236.053,7.712467537,295.4333
0.808512206,2167.831,7.681482407,295.2826
0.808512206,2099.733,7.649565473,295.1285
0.808512206,2031.766,7.616660645,294.9708
0.808512206,1963.937,7.582706411,294.8091
0.808512206,1896.255,7.547636167,294.6431
0.808512206,1828.729,7.511376469,294.4725
0.808512206,1761.369,7.473846627,294.2967
0.808512206,1761.369,7.473846627,294.2967
0.808512206,1759.228,7.472630355,294.2918
0.808512206,1758.119,7.471999767,294.2894
0.808512206,1755.889,7.47073056,294.2844
0.808512206,1751.411,7.468177028,294.2743
0.808512206,1742.384,7.463009569,294.2539
0.808512206,1724.071,7.452443634,294.212
0.808512206,1686.549,7.430439708,294.1234
0.808512206,1608.777,7.383229542,293.9276
0.808512206,1531.295,7.333869062,293.7144
0.808512206,1455.439,7.283062852,293.4857
0.808512206,1380.459,7.230171332,293.2376
0.808512206,1305.894,7.174643143,292.9663
0.808512206,1240.716,7.123443911,292.7065
0.808512206,1175.441,7.069398675,292.4224
0.808512206,1110.532,7.012594459,292.1133
0.808512206,1045.999,6.952727689,291.7763
0.808512206,981.8808,6.889469916,291.4083
0.808512206,918.2207,6.822437776,291.0057
0.808512206,855.0679,6.751180881,290.5642
0.808512206,792.4798,6.675167016,290.0789
0.808512206,730.5236,6.593761537,289.5439
0.808512206,669.2787,6.506200565,288.9524
0.808512206,608.8394,6.411554522,288.2958
0.808512206,549.3186,6.308678601,287.5642
0.808512206,490.8531,6.196144898,286.7451
0.808512206,433.6097,6.072144821,285.8231
0.808512206,377.7942,5.934349603,284.7788
0.808512206,323.6633,5.779703778,283.5878
0.808512206,271.5402,5.604110195,282.2184
0.808512206,221.8363,5.401939722,280.6296
0.808512206,175.0789,5.165236729,278.7666
0.808512206,131.9456,4.882389716,276.5565
0.808512206,93.30004,4.535820537,273.9005
0.808512206,83.62307,4.426319439,273.0776
0.808512206,83.24821,4.421826627,273.044
0.808512206,83.24821,4.421826627,273.044
0.808512206,82.60968,4.414126865,272.8793
0.808512206,82.36462,4.411155976,272.8093
0.808512206,81.8786,4.405237662,272.6699
0.808512206,80.91461,4.393394401,272.3914
0.808512206,79.01839,4.36968061,271.8353
0.808512206,75.34997,4.322143527,270.7267
0.808512206,68.48584,4.226627009,268.5238
0.808512206,56.47459,4.033790802,264.1758
0.808512206,46.40031,3.83730614,259.879
0.808512206,37.89113,3.634717048,255.5857
0.808512206,30.74361,3.425682168,251.297
0.808512206,24.77388,3.209789872,247.0129
0.808512206,19.81831,2.986606258,242.7333
0.808512206,15.73161,2.755672064,238.4583
0.684836381,2667.651,7.888953589,296.2095
0.684836381,2598.872,7.862832784,296.0756
0.684836381,2530.092,7.836010945,295.9392
0.684836381,2461.409,7.808489229,295.8005
0.684836381,2392.825,7.780229955,295.6593
0.684836381,2324.344,7.751193128,295.5155
0.684836381,2255.973,7.721336644,295.3688
0.684836381,2187.717,7.690613813,295.2191
0.684836381,2119.582,7.658974178,295.0661
0.684836381,2051.576,7.626363557,294.9096
0.684836381,1983.706,7.592722091,294.7493
0.684836381,1915.98,7.55798452,294.5847
0.684836381,1848.407,7.522079466,294.4154
0.684836381,1780.997,7.484928599,294.2407
0.684836381,1747.056,7.465687365,294.1504
0.684836381,1744.878,7.464439918,294.1446
0.684836381,1743.77,7.463804715,294.1416
0.684836381,1743.77,7.463804715,294.1416
0.684836381,1741.551,7.462531374,294.1362
0.684836381,1740.442,7.461894383,294.1336
0.684836381,1738.219,7.460616305,294.1284
0.684836381,1733.766,7.4580512,294.1178
0.684836381,1724.838,7.452888412,294.0964
0.684836381,1706.889,7.442427694,294.0529
0.684836381,1670.645,7.420965058,293.9625
0.684836381,1596.872,7.375801995,293.7669
0.684836381,1522.982,7.328425534,293.5538
